,order_line_id,order_id,date_id,order_date,customer_id,product_id,category,seller_id,seller_rating,location_id_x,delivery_person_id,payment_id,campaign_id,fulfillment_id,quantity,unit_price,discount_percentage,tax_percentage,shipping_fee,expected_delivery_date,actual_delivery_date,delivery_rating,order_status,return_flag,refund_amount,return_date,customer_rating,review_text,sentiment_score,delivery_delay_days,delivery_sla_days,gross_amount,discount_amount,tax_amount,net_amount,product_name,brand,first_name,email_x,phone_number_x,marital_status,payment_method,payment_provider,description,seller_name,email_y,phone_number_y,join_date,location_id_y,rating,category_focus,bank_name,bank_account_number,ifsc_code,delivery_person_name,phone_number,gender,date_of_joining,employment_type,vehicle_type,location_id,state,city,postal_code,region,latitude,longitude,area_type,location_category
896,OL00000897,ORD0175459,2026-01-28,2026-01-28,CUST089785,PROD000517,Toys,SELL1165,4.3,LOC0085,DEL07091,PAY011,CAMP0014,FUL001,3,799,0.45,5.0,46.27,2026-02-02,2026-02-02,4.9,Completed,False,0.0,,3.1,Good quality and worth buying.,0.49,0,5,2397,10.7865,119.85,2552.3335,Floor Puzzle 36pcs Animals,Melissa & Doug,madhup,madhupsule9575@gmail.com,+91 63300 65057,Married,Wallet,Paytm,Payment via Paytm (Wallet),Lalla LLC,lallallc8057@gmail.com,+91 67126 74131,2025-02-04,LOC0011,1.6,Toys,ICICI Bank,75425200000000,ICIC5725592,Krish Bora,+91 75371 17464,Male,2025-05-08,Contract,EV Bike,LOC0085,Assam,Nagaon,790145,East,31.658707,90.383025,Semi-Urban,Tier-3
897,OL00000898,ORD0280306,2025-09-12,2025-09-12,CUST077619,PROD001072,Bags & Luggage,SELL3454,4.0,LOC0042,DEL05984,PAY013,CAMP0076,FUL002,4,1499,6.5,5.0,86.64,2025-09-14,2025-09-14,4.3,Completed,False,0.0,,4.2,Spacious and well-organized compartments.,0.18,0,2,5996,389.74,299.8,5992.700000000001,Bifold Leather Wallet Men,Woodland,arhaan,arhaanbuch7961@gmail.com,+91 65518 17014,Married,Wallet,PhonePe,Payment via PhonePe (Wallet),Sharma-Yogi,sharma-yogi@gmail.com,+91 82901 31436,2021-07-29,LOC0108,2.2,Bags & Luggage,HDFC Bank,90981376656,HDFC4304343,Nayantara Soman,+91 64604 81812,Female,2023-01-08,Contract,EV Bike,LOC0042,Gujarat,Rajkot,989497,West,29.46838,90.411415,Urban,Tier-2
898,OL00000899,ORD0117727,2026-01-25,2026-01-25,CUST088444,PROD000540,Toys,SELL1058,4.7,LOC0044,DEL06686,PAY007,CAMP0128,FUL003,2,1299,5.17,5.0,215.79,2026-01-26,2026-01-26,4.9,Completed,False,0.0,,4.3,Good quality and worth buying.,0.41,0,1,2598,134.3166,129.9,2809.3734,Unicorn Plush Reversible,Aurora World,amani,amanichanda9027@gmail.com,+91 76077 67530,Married,UPI,PhonePe,Payment via PhonePe (UPI),"Bhagat, Bal and Ramachandran",bhagatbalandramachandran@gmail.com,+91 97035 25793,2021-11-29,LOC0068,3.1,Toys,Axis Bank,4690006512,UTIB1627168,Dharmajan Kashyap,+91 60439 22983,Female,2022-12-08,Contract,Bike,LOC0044,Gujarat,Bhavnagar,273826,West,10.349578,82.209134,Semi-Urban,Tier-3
899,OL00000900,ORD0217297,2025-10-22,2025-10-22,CUST026285,PROD000501,Toys,SELL0026,3.9,LOC0038,DEL04158,PAY006,CAMP0152,FUL001,3,14999,2.71,5.0,46.27,2025-10-27,2025-10-29,2.4,Completed,False,0.0,,3.1,Good quality and worth buying.,0.63,2,5,44997,1219.4187,2249.85,46073.70129999999,Iron Man Mark 85 Figure 30cm,Hot Toys,alisha,alishatiwari@gmail.com,+91 76076 75265,Single,Debit Card,RuPay,Payment via RuPay (Debit Card),Mahajan Group,mahajangroup@gmail.com,+91 87679 31297,2025-12-13,LOC0020,1.3,Toys,Punjab National Bank,6937480000000,PUNB8858099,Indrans Sampath,+91 72242 56893,Female,2022-12-07,Contract,EV Bike,LOC0038,West Bengal,Kharagpur,705775,East,30.623518,75.246045,Semi-Urban,Tier-3
900,OL00000901,ORD0057331,2026-04-01,2026-04-01,CUST021673,PROD000074,Electronics,SELL1868,4.4,LOC0013,DEL04369,PAY001,CAMP0182,FUL001,2,29900,2.66,5.0,46.27,2026-04-06,2026-04-06,4.1,Completed,False,0.0,,4.4,Excellent performance and smooth operation.,0.74,0,5,59800,1590.68,2990.0,61245.59,SoundLink Max,Bose,inaaya ,inaaya ramesh@gmail.com,+91 81784 06346,Single,Credit Card,Visa,Payment via Visa (Credit Card),Sheth-Dugar,sheth-dugar@gmail.com,+91 99781 23859,2025-07-16,LOC0075,2.9,Electronics,ICICI Bank,64714100000000,ICIC9564519,Sana Borra,+91 66547 33826,Male,2024-11-19,Full-Time,Bike,LOC0013,Karnataka,Hubballi,578900,South,20.682688,80.54473,Semi-Urban,Tier-3
901,OL00000902,ORD0252689,2025-08-02,2025-08-02,CUST010541,PROD000842,Pets,SELL1039,4.2,LOC0008,DEL02061,PAY005,CAMP0005,FUL001,5,399,3.11,5.0,46.27,2025-08-07,2025-08-07,4.1,Completed,False,0.0,,4.7,Strong and long-lasting material.,0.42,0,5,1995,62.0445,99.75,2078.9755,Dog Shampoo Anti-Tick 200ml,Virbac,piya,piyachand@gmail.com,+91 72888 72294,Single,Debit Card,Mastercard,Payment via Mastercard (Debit Card),Kari-Bedi,kari-bedi@gmail.com,+91 93375 49943,2022-05-12,LOC0076,3.0,Pets,IndusInd Bank,30795131245,INDB9553652,Vanya Chadha,+91 67975 52119,Female,2023-03-18,Full-Time,Bike,LOC0008,Maharashtra,Solapur,878533,West,36.61268,84.789821,Semi-Urban,Tier-3
902,OL00000903,ORD0076427,2026-03-16,2026-03-16,CUST081229,PROD000003,Electronics,SELL3476,4.8,LOC0058,DEL01896,PAY002,CAMP0098,FUL001,5,106999,2.29,5.0,46.27,2026-03-21,2026-03-21,4.3,Completed,False,0.0,,4.7,Excellent performance and smooth operation.,0.79,0,5,534995,12251.3855,26749.75,549539.6345,Pixel 8 Pro,Google,mohanlal,mohanlalchaudhari7114@gmail.com,+91 87740 44298,Divorced,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Sastry-Soni,sastry-soni1911@gmail.com,+91 90865 92480,2023-04-17,LOC0092,4.5,Electronics,Axis Bank,4053280000000,UTIB4461967,Ivan Sankar,+91 79237 86468,Male,2026-02-03,Contract,Bike,LOC0058,Madhya Pradesh,Sagar,518121,Central,8.57161,89.385011,Semi-Urban,Tier-3
903,OL00000904,ORD0119316,2026-03-21,2026-03-21,CUST075320,PROD000728,Health,SELL3447,4.1,LOC0107,DEL01295,PAY011,CAMP0175,FUL003,2,1299,9.62,5.0,215.79,2026-03-22,2026-03-22,4.6,Completed,False,0.0,,4.7,Properly sealed and safe packaging.,0.33,0,1,2598,249.9276,129.9,2693.7624,Pore Cleaner Electric,Blackhead Remover,badal,badalgopal9665@gmail.com,+91 68059 35547,Single,Wallet,Paytm,Payment via Paytm (Wallet),Dar Inc,darinc1978@gmail.com,+91 78004 56827,2025-08-21,LOC0025,3.2,Health,Kotak Mahindra Bank,8375537063,KKBK5033916,Ayesha Desai,+91 92746 35294,Female,2022-05-09,Contract,Van,LOC0107,Odisha,Balasore,850416,East,11.423354,84.663619,Semi-Urban,Tier-3
904,OL00000905,ORD0263248,2025-06-03,2025-06-03,CUST075158,PROD000609,Groceries,SELL1459,3.8,LOC0019,DEL06243,PAY011,CAMP0127,FUL002,3,199,9.1,5.0,86.64,2025-06-05,2025-06-05,4.7,Completed,False,0.0,,3.9,Fresh and well-packaged.,0.7,0,2,597,54.327,29.85,659.163,Kokum Sharbat 750ml,Mala's,jayan,jayanbassi2530@gmail.com,+91 89185 27361,Single,Wallet,Paytm,Payment via Paytm (Wallet),Ramakrishnan LLC,ramakrishnanllc4751@gmail.com,+91 70861 19184,2022-02-14,LOC0006,4.8,Groceries,State Bank of India,15026360690,SBIN8189787,Aarush Banerjee,+91 99357 12760,Female,2022-10-05,Full-Time,EV Bike,LOC0019,Tamil Nadu,Madurai,886415,South,35.650558,68.728025,Urban,Tier-2
905,OL00000906,ORD0175360,2025-12-21,2025-12-21,CUST025140,PROD001181,Gaming,SELL2607,4.7,LOC0100,DEL03922,PAY007,CAMP0011,FUL003,1,17990,5.86,5.0,215.79,2025-12-22,2025-12-22,4.9,Completed,False,0.0,,3.4,Runs without lag or heating.,0.37,0,1,17990,1054.2140000000002,899.5,18051.076,DualSense Edge Wireless Controller,Sony,khushi,khushikari@gmail.com,+91 75370 94695,Married,UPI,PhonePe,Payment via PhonePe (UPI),Deshpande-Kata,deshpande-kata@gmail.com,+91 86008 09838,2025-05-06,LOC0091,3.5,Gaming,Axis Bank,74279200000000,UTIB4255032,Alisha Singhal,+91 69928 58839,Female,2022-01-17,Contract,Van,LOC0100,Goa,Vasco da Gama,125089,South,34.13778,87.003005,Semi-Urban,Tier-3
906,OL00000907,ORD0041894,2026-03-31,2026-03-31,CUST076388,PROD001078,Bags & Luggage,SELL4028,3.934731896884441,LOC0034,DEL04010,PAY007,CAMP0073,FUL003,4,1299,0.68,5.0,215.79,2026-04-01,2026-04-01,3.9998830168088477,Cancelled,False,0.0,,3.718926522844328,No Comments,0.0,0,1,5196,35.3328,259.8,5636.2572,Zip-Around Clutch Wallet,Caprese,tara,tarakibe3507@gmail.com,+91 77720 07815,Married,UPI,PhonePe,Payment via PhonePe (UPI),Soman-Arora,soman-arora3338@gmail.com,+91 90929 55137,2022-05-15,LOC0019,3.0,Bags & Luggage,Kotak Mahindra Bank,95743100000000,KKBK7841931,Jayan Doctor,+91 85448 25074,Male,2023-08-16,Full-Time,EV Bike,LOC0034,West Bengal,Durgapur,464466,East,30.159247,81.362531,Semi-Urban,Tier-3
907,OL00000908,ORD0172088,2025-06-23,2025-06-23,CUST023413,PROD001159,Music & Instruments,SELL4456,4.0,LOC0013,DEL00247,PAY002,CAMP0127,FUL001,1,34999,0.78,5.0,46.27,2025-06-28,2025-06-29,3.2,Completed,False,0.0,,4.4,Premium finish and great tone.,0.11,1,5,34999,272.9922,1749.95,36522.22779999999,V3 Series Student Violin,Scott Cao,uthkarsh,uthkarshyohannan@gmail.com,+91 79281 76426,Married,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Deep Group,deepgroup3637@gmail.com,+91 66432 26572,2023-10-28,LOC0084,4.9,Music & Instruments,Canara Bank,5745290000000,CNRB9553204,Tejas Majumdar,+91 86990 78188,Female,2024-01-17,Contract,Scooter,LOC0013,Karnataka,Hubballi,578900,South,20.682688,80.54473,Semi-Urban,Tier-3
908,OL00000909,ORD0237811,2025-09-08,2025-09-08,CUST063234,PROD001021,Footwear,SELL1374,3.8,LOC0033,DEL01505,PAY014,CAMP0062,FUL003,3,5495,3.54,5.0,215.79,2025-09-09,2025-09-10,3.3,Completed,False,0.0,,3.8,Good grip and durable sole.,0.39,1,1,16485,583.569,824.25,16941.471,Old Skool Low Sneaker,Vans,yasmin,yasmindara286@gmail.com,+91 66798 05353,Married,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),Karpe-Tak,karpe-tak@gmail.com,+91 89047 11877,2021-06-03,LOC0073,1.8,Footwear,Canara Bank,43561440932,CNRB1675414,Aayush Dani,+91 87947 97492,Male,2024-05-07,Full-Time,EV Bike,LOC0033,West Bengal,Siliguri,234497,East,12.376547,92.247725,Semi-Urban,Tier-3
909,OL00000910,ORD0178460,2025-06-30,2025-06-30,CUST067096,PROD001047,Bags & Luggage,SELL3786,4.4,LOC0069,DEL00846,PAY009,CAMP0016,FUL001,4,12999,8.75,5.0,46.27,2025-07-05,2025-07-05,4.4,Completed,False,0.0,,4.7,Elegant design and durable build.,0.9,0,5,51996,4549.65,2599.8,50092.42,Hiking Backpack 50L Frame,Deuter,kaira,kairaravi1404@gmail.com,+91 76517 11505,Single,UPI,Paytm,Payment via Paytm (UPI),"Sheth, Lad and Mandal",shethladandmandal@gmail.com,+91 61058 43016,2024-05-07,LOC0027,3.5,Bags & Luggage,Canara Bank,599120000000,CNRB6121651,Vardaniya Mangat,+91 64886 76548,Male,2026-03-03,Full-Time,Bike,LOC0069,Telangana,Nizamabad,511174,South,27.448567,79.41958,Semi-Urban,Tier-3
910,OL00000911,ORD0075606,2026-02-14,2026-02-14,CUST048906,PROD000154,Clothing,SELL4537,4.9,LOC0032,DEL06995,PAY006,CAMP0071,FUL002,5,2999,3.07,5.0,86.64,2026-02-16,2026-02-16,4.4,Completed,False,0.0,,4.7,Fabric quality is soft and breathable.,0.88,0,2,14995,460.34649999999993,749.75,15371.0435,Dhoti Kurta Set,Fabindia,kaira,kairasom4388@gmail.com,+91 87553 93395,Single,Debit Card,RuPay,Payment via RuPay (Debit Card),"Ramachandran, Chaudhari and Aurora",ramachandranchaudhariandaurora@gmail.com,+91 63736 53474,2021-11-01,LOC0100,3.0,Clothing,State Bank of India,8933090000000,SBIN6738526,Jayesh Mani,+91 62368 44184,Female,2024-11-13,Full-Time,EV Bike,LOC0032,West Bengal,Kolkata,698626,East,32.041012,94.826578,Urban,Tier-1
911,OL00000912,ORD0148532,2026-01-30,2026-01-30,CUST030995,PROD000879,Stationery,SELL4184,4.1,LOC0083,DEL06701,PAY011,CAMP0193,FUL003,1,1999,2.26,5.0,215.79,2026-01-31,2026-01-31,4.4,Completed,False,0.0,,3.7,Good finish and durable.,0.52,0,1,1999,45.1774,99.95,2269.5626,Gouache Set 12 Colors,M. Graham,nehmat,nehmatbandi@gmail.com,+91 78625 78299,Single,Wallet,Paytm,Payment via Paytm (Wallet),Saha Inc,sahainc@gmail.com,+91 83943 09078,2025-10-18,LOC0090,4.2,Stationery,State Bank of India,345574000000,SBIN7400506,Gokul Mammen,+91 60245 00656,Male,2026-01-23,Contract,Scooter,LOC0083,Assam,Silchar,912127,East,10.622355,80.035653,Semi-Urban,Tier-3
912,OL00000913,ORD0249888,2025-07-30,2025-07-30,CUST021900,PROD000597,Automotive,SELL0230,4.2,LOC0096,DEL04394,PAY009,CAMP0142,FUL002,5,4999,6.54,5.0,86.64,2025-08-01,2025-08-01,4.9,Completed,False,0.0,,3.5,Improved performance noticeably.,0.68,0,2,24995,1634.6729999999998,1249.75,24696.717,Royal Enfield Street Prime,Royal Enfield,arnav,arnavsuresh3219@gmail.com,+91 90997 55775,Married,UPI,Paytm,Payment via Paytm (UPI),"Bal, Chana and Sundaram",balchanaandsundaram6565@gmail.com,+91 91428 01453,2023-11-24,LOC0101,3.1,Automotive,Kotak Mahindra Bank,3587591571,KKBK2459863,Zara Vasa,+91 77321 82848,Male,2024-09-07,Full-Time,Van,LOC0096,Delhi,Rohini,230102,North,16.631311,87.096169,Semi-Urban,Tier-3
913,OL00000914,ORD0113276,2025-04-22,2025-04-22,CUST060385,PROD000834,Pets,SELL2196,4.1,LOC0060,DEL04983,PAY014,CAMP0003,FUL003,2,599,7.2,5.0,215.79,2025-04-23,2025-04-23,4.7,Completed,False,0.0,,3.2,Good quality ingredients.,0.3,0,1,1198,86.256,59.9,1387.434,Ear Cleaner Solution 118ml,Virbac Epi-Otic,damini,daminiaggarwal5778@gmail.com,+91 69840 07447,Married,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),"Dash, Gupta and Chacko",dashguptaandchacko@gmail.com,+91 85516 97472,2026-04-01,LOC0031,1.4,Pets,Kotak Mahindra Bank,9321580000000,KKBK3156665,Bhamini Deol,+91 70557 25270,Male,2022-01-11,Contract,Scooter,LOC0060,Kerala,Thiruvananthapuram,219885,South,8.529305,72.739525,Urban,Tier-2
914,OL00000915,ORD0075731,2026-02-05,2026-02-05,CUST054779,PROD000426,Sports,SELL2700,4.1,LOC0011,DEL07279,PAY011,CAMP0120,FUL002,4,4999,7.95,5.0,86.64,2026-02-07,2026-02-07,4.1,Completed,False,0.0,,3.4,Strong and durable material.,0.67,0,2,19996,1589.682,999.8,19492.758,Hydration Pack 15L,CamelBak,kaira,kairalala8738@gmail.com,+91 97330 11209,Married,Wallet,Paytm,Payment via Paytm (Wallet),Deshmukh and Sons,deshmukhandsons5194@gmail.com,+91 87263 38530,2024-08-23,LOC0111,4.4,Sports,HDFC Bank,2858350000000,HDFC4357649,Gatik Randhawa,+91 71946 83052,Female,2023-11-27,Contract,Scooter,LOC0011,Karnataka,Mysuru,892541,South,35.760954,71.507323,Semi-Urban,Tier-3
915,OL00000916,ORD0247992,2025-08-11,2025-08-11,CUST089563,PROD001117,Music & Instruments,SELL1503,4.1,LOC0007,DEL02413,PAY007,CAMP0012,FUL003,2,16999,1.24,5.0,215.79,2025-08-12,2025-08-14,1.3,Completed,False,0.0,,3.2,Premium finish and great tone.,0.29,2,1,33998,421.5752,1699.9,35492.1148,Alesis Recital 88-Key Semi-weighted,Alesis,reyansh,reyanshvarughese@gmail.com,+91 75887 57805,Single,UPI,PhonePe,Payment via PhonePe (UPI),"Kade, Baral and Chada",kadebaralandchada@gmail.com,+91 63747 74048,2023-09-16,LOC0080,4.6,Music & Instruments,Union Bank of India,28205591668,UBIN2999474,Divit Sridhar,+91 79808 35485,Female,2025-03-07,Full-Time,Scooter,LOC0007,Maharashtra,Kolhapur,609596,West,19.042691,74.245301,Semi-Urban,Tier-3
916,OL00000917,ORD0169838,2025-06-26,2025-06-26,CUST051084,PROD000305,Beauty,SELL1055,4.8,LOC0079,DEL07371,PAY001,CAMP0158,FUL001,4,299,6.69,5.0,46.27,2025-07-01,2025-07-02,3.7,Completed,False,0.0,,3.1,Packaging was secure and premium.,0.77,1,5,1196,80.01240000000001,59.8,1222.0576,Body Lotion Cocoa Butter,Vaseline,zain,zainranganathan2338@gmail.com,+91 90859 71649,Married,Credit Card,Visa,Payment via Visa (Credit Card),Majumdar-Deep,majumdar-deep@gmail.com,+91 70122 96787,2021-10-16,LOC0035,2.3,Beauty,Bank of Baroda,9805667712,BARB2960433,Advika Loyal,+91 79099 50569,Female,2022-02-09,Full-Time,Bike,LOC0079,Bihar,Arrah,697323,East,19.801539,75.728885,Semi-Urban,Tier-3
917,OL00000918,ORD0209551,2025-08-28,2025-08-28,CUST088390,PROD000052,Electronics,SELL2639,5.0,LOC0047,DEL01713,PAY012,CAMP0194,FUL001,2,159990,4.01,5.0,46.27,2025-09-02,2025-09-03,3.4,Completed,False,0.0,,4.4,Battery life is impressive and lasts all day.,0.12,1,5,319980,12831.198,15999.0,323194.07200000004,"QN90C Neo QLED 55""",Samsung,shayak,shayakdash@gmail.com,+91 95753 52325,Married,Wallet,Amazon Pay,Payment via Amazon Pay (Wallet),"Butala, Doctor and Dani",butaladoctoranddani@gmail.com,+91 81239 42466,2021-04-01,LOC0088,3.0,Electronics,ICICI Bank,7785600000000,ICIC8908389,Alisha Bhasin,+91 95771 69767,Male,2024-03-07,Contract,Scooter,LOC0047,Rajasthan,Jodhpur,576034,North,11.397722,73.620842,Urban,Tier-2
918,OL00000919,ORD0306260,2025-05-28,2025-05-28,CUST027373,PROD001105,Music & Instruments,SELL1349,4.3,LOC0034,DEL05595,PAY005,CAMP0170,FUL002,3,59999,4.62,5.0,86.64,2025-05-30,2025-05-30,4.8,Completed,False,0.0,,4.4,Excellent value for musicians.,0.33,0,2,179997,8315.8614,8999.85,180767.62860000003,PRS SE Custom 24,PRS Guitars,dhanuk,dhanukborde2630@gmail.com,+91 91205 74827,Married,Debit Card,Mastercard,Payment via Mastercard (Debit Card),Bath Ltd,bathltd@gmail.com,+91 76436 75217,2025-09-17,LOC0020,2.3,Music & Instruments,Union Bank of India,9022580000000,UBIN6734878,Saira Ganesh,+91 62612 58365,Female,2025-01-19,Full-Time,Bike,LOC0034,West Bengal,Durgapur,464466,East,30.159247,81.362531,Semi-Urban,Tier-3
919,OL00000920,ORD0161933,2025-07-27,2025-07-27,CUST014058,PROD000302,Beauty,SELL0822,3.934731896884441,LOC0039,DEL06180,PAY003,CAMP0174,FUL002,5,3499,9.79,5.0,86.64,2025-07-29,2025-07-29,3.9998830168088477,Cancelled,False,0.0,,3.718926522844328,No Comments,0.0,0,2,17495,1712.7605,874.75,16743.6295,Trimmer BT5515 Cordless,Braun,hansh,hanshsehgal@gmail.com,+91 62085 70437,Married,Credit Card,RuPay,Payment via RuPay (Credit Card),Roy-Dugar,roy-dugar@gmail.com,+91 71546 88303,2024-01-17,LOC0035,3.0,Beauty,Union Bank of India,3842560000000,UBIN9219643,Dhanuk Gole,+91 71338 94499,Male,2023-01-14,Full-Time,Bike,LOC0039,Gujarat,Ahmedabad,363186,West,18.656159,90.341923,Urban,Tier-1
920,OL00000921,ORD0147185,2025-04-11,2025-04-11,CUST067267,PROD000722,Health,SELL2301,3.5,LOC0006,DEL04430,PAY014,CAMP0173,FUL001,4,199,8.65,5.0,46.27,2025-04-16,2025-04-16,4.6,Completed,False,0.0,,3.5,Effective and works as expected.,0.12,0,5,796,68.854,39.8,813.2159999999999,Tongue Cleaner Copper,Tongue Clean,armaan,armaansama@gmail.com,+91 84327 43380,Married,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),"Apte, Dubey and Ahluwalia",aptedubeyandahluwalia@gmail.com,+91 63913 87194,2025-06-11,LOC0023,2.7,Health,State Bank of India,172107712,SBIN5752292,Emir Sarin,+91 80170 47910,Female,2025-04-01,Full-Time,Scooter,LOC0006,Maharashtra,Thane,712801,West,13.343862,95.383857,Semi-Urban,Tier-3
921,OL00000922,ORD0363161,2025-09-23,2025-09-23,CUST032619,PROD000603,Groceries,SELL2739,2.2,LOC0105,DEL01964,PAY014,CAMP0137,FUL002,2,99,0.2,5.0,86.64,2025-09-25,2025-09-25,4.3,Returned,True,-86.64,2025-09-27,1.4,Leaking package,-0.37,0,2,198,0.396,9.9,294.144,Minute Maid Pulpy Orange 1L,Minute Maid,pranay,pranaysinghal6564@gmail.com,+91 61411 21539,Married,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),"Konda, Sha and Loyal",kondashaandloyal@gmail.com,+91 67516 97630,2022-05-07,LOC0007,3.1,Groceries,Kotak Mahindra Bank,81792244227,KKBK9741780,Indrans Chandra,+91 88763 47976,Male,2024-07-14,Contract,Bike,LOC0105,Odisha,Berhampur,668047,East,9.645821,93.008847,Semi-Urban,Tier-3
922,OL00000923,ORD0331800,2025-10-22,2025-10-22,CUST087290,PROD000052,Electronics,SELL2526,4.9,LOC0072,DEL04543,PAY013,CAMP0035,FUL002,4,159990,2.17,5.0,86.64,2025-10-24,2025-10-24,4.8,Completed,False,0.0,,3.4,Build quality feels premium and durable.,0.8,0,2,639960,13887.132,31998.0,658157.508,"QN90C Neo QLED 55""",Samsung,romil,romilwali8937@gmail.com,+91 61884 77701,Single,Wallet,PhonePe,Payment via PhonePe (Wallet),Madan-Ravi,madan-ravi@gmail.com,+91 97962 64366,2023-08-30,LOC0057,2.2,Electronics,IndusInd Bank,7030928880,INDB5187439,Anvi Wason,+91 74345 13002,Female,2022-09-26,Full-Time,Bike,LOC0072,Telangana,Mahbubnagar,908436,South,27.294332,95.659553,Semi-Urban,Tier-3
923,OL00000924,ORD0245730,2026-03-02,2026-03-02,CUST038981,PROD001020,Footwear,SELL0682,3.8,LOC0087,DEL02730,PAY003,CAMP0127,FUL001,3,8995,1.99,5.0,46.27,2026-03-07,2026-03-09,2.7,Completed,False,0.0,,4.2,Very comfortable for daily wear.,0.7,2,5,26985,537.0015,1349.25,27843.5185,Wrestling Shoe Speed 5,Nike,bhamini,bhaminiwable6706@gmail.com,+91 97569 61141,Single,Credit Card,RuPay,Payment via RuPay (Credit Card),"Wable, Mandal and Banerjee",wablemandalandbanerjee3577@gmail.com,+91 67624 30205,2022-03-09,LOC0096,2.4,Footwear,State Bank of India,6111140000000,SBIN3820449,Saanvi Vohra,+91 81009 93397,Female,2023-07-13,Contract,Scooter,LOC0087,Punjab,Ludhiana,546833,North,11.409692,88.182617,Semi-Urban,Tier-3
924,OL00000925,ORD0358117,2025-11-21,2025-11-21,CUST059225,PROD000115,Clothing,SELL0461,4.7,LOC0024,DEL06675,PAY006,CAMP0024,FUL002,1,1799,3.44,5.0,86.64,2025-11-23,2025-11-24,3.5,Completed,False,0.0,,3.6,Perfect fit and very comfortable to wear.,0.49,1,2,1799,61.8856,89.95,1913.7044,Leggings Active Wear,Puma,kanav,kanavmani3766@gmail.com,+91 96739 35932,Married,Debit Card,RuPay,Payment via RuPay (Debit Card),Hans LLC,hansllc@gmail.com,+91 82664 47682,2025-05-09,LOC0059,1.6,Clothing,Kotak Mahindra Bank,2957470000000,KKBK8986708,Shamik Dhar,+91 68483 23258,Female,2021-12-06,Contract,EV Bike,LOC0024,Uttar Pradesh,Lucknow,835262,North,10.314874,73.527374,Urban,Tier-2
925,OL00000926,ORD0085119,2025-08-16,2025-08-16,CUST085680,PROD000418,Sports,SELL2420,4.2,LOC0036,DEL01193,PAY003,CAMP0126,FUL002,4,8999,2.57,5.0,86.64,2025-08-18,2025-08-18,4.0,Completed,False,0.0,,3.3,Comfortable and enhances performance.,0.41,0,2,35996,925.0972,1799.8,36957.342800000006,Weight Bench Adjustable,PowerBlock,riya,riyabhat@gmail.com,+91 63091 88209,Married,Credit Card,RuPay,Payment via RuPay (Credit Card),Sha and Sons,shaandsons7758@gmail.com,+91 66797 98492,2025-02-18,LOC0039,2.9,Sports,Kotak Mahindra Bank,89672400000000,KKBK9574031,Eshani Shukla,+91 78035 22888,Male,2024-08-07,Full-Time,Bike,LOC0036,West Bengal,Asansol,175435,East,14.436021,91.336977,Semi-Urban,Tier-3
926,OL00000927,ORD0315996,2025-05-10,2025-05-10,CUST001301,PROD000169,Clothing,SELL2177,1.5,LOC0086,DEL03129,PAY007,CAMP0149,FUL002,3,2999,3.13,5.0,86.64,2025-05-12,2025-05-13,3.5,Returned,True,-86.64,2025-05-15,2.0,Stitching defect,-0.42,1,2,8997,281.6061,449.85,9251.8839,Ski Pants Waterproof,Quechua,vritika,vritikachoudhury@gmail.com,+91 64337 82443,Married,UPI,PhonePe,Payment via PhonePe (UPI),Sen Group,sengroup6073@gmail.com,+91 91920 68946,2023-09-15,LOC0031,2.2,Clothing,Bank of Baroda,68176180866,BARB7719011,Amira Cherian,+91 98222 04886,Male,2021-12-04,Contract,Scooter,LOC0086,Assam,Tinsukia,920825,East,33.033251,94.680315,Semi-Urban,Tier-3
927,OL00000928,ORD0067870,2025-06-25,2025-06-25,CUST040248,PROD001143,Music & Instruments,SELL3752,4.4,LOC0065,DEL02418,PAY012,CAMP0154,FUL001,2,29999,9.17,5.0,46.27,2025-06-30,2025-07-01,3.9,Completed,False,0.0,,4.6,Clear sound quality and good tuning.,0.4,1,5,59998,5501.8166,2999.9,57542.3534,C214 Large Diaphragm Condenser,AKG,raghav,raghavkhosla2163@gmail.com,+91 80948 49543,Married,Wallet,Amazon Pay,Payment via Amazon Pay (Wallet),Bal-Barad,bal-barad@gmail.com,+91 61763 77793,2023-12-10,LOC0026,1.6,Music & Instruments,Canara Bank,80230232801,CNRB1379235,Yuvaan Batra,+91 79578 96349,Female,2021-11-03,Contract,Bike,LOC0065,Kerala,Palakkad,533379,South,22.49128,80.25995,Semi-Urban,Tier-3
